HomeTeam,AwayTeam,MeanGoalsHome,MeanShotsOnTargetHome,MeanGoalsAway,MeanShotsOnTargetAway,HomeTeam_FTR_Mode,AwayTeam_FTR_Mode,HomeTeamWinStreak,AwayTeamWinStreak,HomeTeamLossStreak,AwayTeamLossStreak
Genk,Germinal,1.946236559139785,5.823529411764706,1.0153061224489797,,"('Genk', 'H')","('Germinal', 'H')",8,3,5,7
Waregem,Gent,1.6418439716312057,4.568421052631579,1.462162162162162,5.237288135593221,"('Waregem', 'H')","('Gent', 'A')",9,6,5,4
Gent,Cercle Brugge,1.8629032258064515,5.890756302521009,0.986013986013986,3.9320388349514563,"('Gent', 'H')","('Cercle Brugge', 'H')",12,3,4,14
Bergen,Charleroi,1.4453125,,1.1497175141242937,4.461538461538462,"('Bergen', 'H')","('Charleroi', 'H')",7,4,4,9
Germinal,Waregem,1.6770833333333333,,1.2826855123674912,4.145833333333333,"('Germinal', 'H')","('Waregem', 'H')",10,6,5,6
Mechelen,Lokeren,1.5642857142857143,5.173076923076923,1.2269503546099292,3.4,"('Mechelen', 'H')","('Lokeren', 'H')",6,5,4,11
Roeselare,FC Brussels,1.451219512195122,,0.7833333333333333,,"('Roeselare', 'H')","('FC Brussels', 'H')",4,2,4,4
St Truiden,Dender,1.3624595469255663,4.38135593220339,1.2162162162162162,5.333333333333333,"('St Truiden', 'H')","('Dender', 'H')",5,2,4,4
Westerlo,Genk,1.4980988593155893,4.75,1.5148247978436657,4.9576271186440675,"('Westerlo', 'H')","('Genk', 'H')",5,7,7,8
Anderlecht,Mouscron,2.3002680965147455,5.508474576271187,1.1132075471698113,3.819672131147541,"('Anderlecht', 'H')","('Mouscron', 'H')",17,2,3,10
Club Brugge,Standard,2.306451612903226,6.5210084033613445,1.4112903225806452,4.1525423728813555,"('Club Brugge', 'H')","('Standard', 'A')",21,6,2,5
Genk,St Truiden,1.946236559139785,5.823529411764706,1.0224358974358974,3.73109243697479,"('Genk', 'H')","('St Truiden', 'H')",8,3,5,11
Cercle Brugge,Roeselare,1.408450704225352,4.872549019607843,0.8902439024390244,,"('Cercle Brugge', 'H')","('Roeselare', 'H')",6,1,9,6
Charleroi,Germinal,1.3746478873239436,4.939130434782609,1.0153061224489797,,"('Charleroi', 'H')","('Germinal', 'H')",9,3,4,7
Dender,Westerlo,1.1891891891891893,3.6666666666666665,1.1576923076923078,4.205128205128205,"('Dender', 'A')","('Westerlo', 'H')",2,3,3,6
FC Brussels,Bergen,1.1355932203389831,,0.937984496124031,,"('FC Brussels', 'A')","('Bergen', 'H')",3,3,4,9
Mouscron,Mechelen,1.669811320754717,4.193548387096774,1.1464285714285714,4.108910891089109,"('Mouscron', 'H')","('Mechelen', 'H')",9,5,4,6
Standard,Gent,1.814516129032258,5.102564102564102,1.462162162162162,5.237288135593221,"('Standard', 'H')","('Gent', 'A')",12,6,4,4
Lokeren,Club Brugge,1.332167832167832,4.233333333333333,1.6978609625668448,5.38135593220339,"('Lokeren', 'H')","('Club Brugge', 'A')",7,7,5,4
Waregem,Anderlecht,1.6418439716312057,4.568421052631579,1.628032345013477,4.3418803418803416,"('Waregem', 'H')","('Anderlecht', 'A')",9,12,5,5
Club Brugge,Charleroi,2.306451612903226,6.5210084033613445,1.1497175141242937,4.461538461538462,"('Club Brugge', 'H')","('Charleroi', 'H')",21,4,2,9
Bergen,Dender,1.4453125,,1.2162162162162162,5.333333333333333,"('Bergen', 'H')","('Dender', 'H')",7,2,4,4
Lokeren,Mouscron,1.332167832167832,4.233333333333333,1.1132075471698113,3.819672131147541,"('Lokeren', 'H')","('Mouscron', 'H')",7,2,5,10
Mechelen,Waregem,1.5642857142857143,5.173076923076923,1.2826855123674912,4.145833333333333,"('Mechelen', 'H')","('Waregem', 'H')",6,6,4,6
Roeselare,Gent,1.451219512195122,,1.462162162162162,5.237288135593221,"('Roeselare', 'H')","('Gent', 'A')",4,6,4,4
St Truiden,FC Brussels,1.3624595469255663,4.38135593220339,0.7833333333333333,,"('St Truiden', 'H')","('FC Brussels', 'H')",5,2,4,4
Westerlo,Standard,1.4980988593155893,4.75,1.4112903225806452,4.1525423728813555,"('Westerlo', 'H')","('Standard', 'A')",5,6,7,5
Anderlecht,Genk,2.3002680965147455,5.508474576271187,1.5148247978436657,4.9576271186440675,"('Anderlecht', 'H')","('Genk', 'H')",17,7,3,8
Germinal,Cercle Brugge,1.6770833333333333,,0.986013986013986,3.9320388349514563,"('Germinal', 'H')","('Cercle Brugge', 'H')",10,3,5,14
Standard,St Truiden,1.814516129032258,5.102564102564102,1.0224358974358974,3.73109243697479,"('Standard', 'H')","('St Truiden', 'H')",12,3,4,11
Cercle Brugge,Westerlo,1.408450704225352,4.872549019607843,1.1576923076923078,4.205128205128205,"('Cercle Brugge', 'H')","('Westerlo', 'H')",6,3,9,6
Dender,Mechelen,1.1891891891891893,3.6666666666666665,1.1464285714285714,4.108910891089109,"('Dender', 'A')","('Mechelen', 'H')",2,5,3,6
FC Brussels,Lokeren,1.1355932203389831,,1.2269503546099292,3.4,"('FC Brussels', 'A')","('Lokeren', 'H')",3,5,4,11
Genk,Bergen,1.946236559139785,5.823529411764706,0.937984496124031,,"('Genk', 'H')","('Bergen', 'H')",8,3,5,9
Mouscron,Club Brugge,1.669811320754717,4.193548387096774,1.6978609625668448,5.38135593220339,"('Mouscron', 'H')","('Club Brugge', 'A')",9,7,4,4
Waregem,Roeselare,1.6418439716312057,4.568421052631579,0.8902439024390244,,"('Waregem', 'H')","('Roeselare', 'H')",9,1,5,6
Charleroi,Anderlecht,1.3746478873239436,4.939130434782609,1.628032345013477,4.3418803418803416,"('Charleroi', 'H')","('Anderlecht', 'A')",9,12,4,5
Gent,Germinal,1.8629032258064515,5.890756302521009,1.0153061224489797,,"('Gent', 'H')","('Germinal', 'H')",12,3,4,7
Germinal,Standard,1.6770833333333333,,1.4112903225806452,4.1525423728813555,"('Germinal', 'H')","('Standard', 'A')",10,6,5,5
Bergen,Waregem,1.4453125,,1.2826855123674912,4.145833333333333,"('Bergen', 'H')","('Waregem', 'H')",7,6,4,6
Club Brugge,FC Brussels,2.306451612903226,6.5210084033613445,0.7833333333333333,,"('Club Brugge', 'H')","('FC Brussels', 'H')",21,2,2,4
Lokeren,Dender,1.332167832167832,4.233333333333333,1.2162162162162162,5.333333333333333,"('Lokeren', 'H')","('Dender', 'H')",7,2,5,4
Mouscron,Charleroi,1.669811320754717,4.193548387096774,1.1497175141242937,4.461538461538462,"('Mouscron', 'H')","('Charleroi', 'H')",9,4,4,9
St Truiden,Cercle Brugge,1.3624595469255663,4.38135593220339,0.986013986013986,3.9320388349514563,"('St Truiden', 'H')","('Cercle Brugge', 'H')",5,3,4,14
Westerlo,Gent,1.4980988593155893,4.75,1.462162162162162,5.237288135593221,"('Westerlo', 'H')","('Gent', 'A')",5,6,7,4
Anderlecht,Roeselare,2.3002680965147455,5.508474576271187,0.8902439024390244,,"('Anderlecht', 'H')","('Roeselare', 'H')",17,1,3,6
Mechelen,Genk,1.5642857142857143,5.173076923076923,1.5148247978436657,4.9576271186440675,"('Mechelen', 'H')","('Genk', 'H')",6,7,4,8
Genk,Mouscron,1.946236559139785,5.823529411764706,1.1132075471698113,3.819672131147541,"('Genk', 'H')","('Mouscron', 'H')",8,2,5,10
Cercle Brugge,Mechelen,1.408450704225352,4.872549019607843,1.1464285714285714,4.108910891089109,"('Cercle Brugge', 'H')","('Mechelen', 'H')",6,5,9,6
Charleroi,Lokeren,1.3746478873239436,4.939130434782609,1.2269503546099292,3.4,"('Charleroi', 'H')","('Lokeren', 'H')",9,5,4,11
Dender,Club Brugge,1.1891891891891893,3.6666666666666665,1.6978609625668448,5.38135593220339,"('Dender', 'A')","('Club Brugge', 'A')",2,7,3,4
FC Brussels,Germinal,1.1355932203389831,,1.0153061224489797,,"('FC Brussels', 'A')","('Germinal', 'H')",3,3,4,7
Roeselare,Westerlo,1.451219512195122,,1.1576923076923078,4.205128205128205,"('Roeselare', 'H')","('Westerlo', 'H')",4,3,4,6
Waregem,St Truiden,1.6418439716312057,4.568421052631579,1.0224358974358974,3.73109243697479,"('Waregem', 'H')","('St Truiden', 'H')",9,3,5,11
Gent,Anderlecht,1.8629032258064515,5.890756302521009,1.628032345013477,4.3418803418803416,"('Gent', 'H')","('Anderlecht', 'A')",12,12,4,5
Standard,Bergen,1.814516129032258,5.102564102564102,0.937984496124031,,"('Standard', 'H')","('Bergen', 'H')",12,3,4,9
Bergen,Gent,1.4453125,,1.462162162162162,5.237288135593221,"('Bergen', 'H')","('Gent', 'A')",7,6,4,4
Charleroi,FC Brussels,1.3746478873239436,4.939130434782609,0.7833333333333333,,"('Charleroi', 'H')","('FC Brussels', 'H')",9,2,4,4
Germinal,Westerlo,1.6770833333333333,,1.1576923076923078,4.205128205128205,"('Germinal', 'H')","('Westerlo', 'H')",10,3,5,6
Lokeren,Waregem,1.332167832167832,4.233333333333333,1.2826855123674912,4.145833333333333,"('Lokeren', 'H')","('Waregem', 'H')",7,6,5,6
Mechelen,Standard,1.5642857142857143,5.173076923076923,1.4112903225806452,4.1525423728813555,"('Mechelen', 'H')","('Standard', 'A')",6,6,4,5
Mouscron,Dender,1.669811320754717,4.193548387096774,1.2162162162162162,5.333333333333333,"('Mouscron', 'H')","('Dender', 'H')",9,2,4,4
St Truiden,Roeselare,1.3624595469255663,4.38135593220339,0.8902439024390244,,"('St Truiden', 'H')","('Roeselare', 'H')",5,1,4,6
Anderlecht,Cercle Brugge,2.3002680965147455,5.508474576271187,0.986013986013986,3.9320388349514563,"('Anderlecht', 'H')","('Cercle Brugge', 'H')",17,3,3,14
Club Brugge,Genk,2.306451612903226,6.5210084033613445,1.5148247978436657,4.9576271186440675,"('Club Brugge', 'H')","('Genk', 'H')",21,7,2,8
Gent,St Truiden,1.8629032258064515,5.890756302521009,1.0224358974358974,3.73109243697479,"('Gent', 'H')","('St Truiden', 'H')",12,3,4,11
Cercle Brugge,Bergen,1.408450704225352,4.872549019607843,0.937984496124031,,"('Cercle Brugge', 'H')","('Bergen', 'H')",6,3,9,9
Dender,Charleroi,1.1891891891891893,3.6666666666666665,1.1497175141242937,4.461538461538462,"('Dender', 'A')","('Charleroi', 'H')",2,4,3,9
FC Brussels,Mechelen,1.1355932203389831,,1.1464285714285714,4.108910891089109,"('FC Brussels', 'A')","('Mechelen', 'H')",3,5,4,6
Genk,Lokeren,1.946236559139785,5.823529411764706,1.2269503546099292,3.4,"('Genk', 'H')","('Lokeren', 'H')",8,5,5,11
Roeselare,Germinal,1.451219512195122,,1.0153061224489797,,"('Roeselare', 'H')","('Germinal', 'H')",4,3,4,7
Waregem,Club Brugge,1.6418439716312057,4.568421052631579,1.6978609625668448,5.38135593220339,"('Waregem', 'H')","('Club Brugge', 'A')",9,7,5,4
Standard,Mouscron,1.814516129032258,5.102564102564102,1.1132075471698113,3.819672131147541,"('Standard', 'H')","('Mouscron', 'H')",12,2,4,10
Westerlo,Anderlecht,1.4980988593155893,4.75,1.628032345013477,4.3418803418803416,"('Westerlo', 'H')","('Anderlecht', 'A')",5,12,7,5
Lokeren,Standard,1.332167832167832,4.233333333333333,1.4112903225806452,4.1525423728813555,"('Lokeren', 'H')","('Standard', 'A')",7,6,5,5
Bergen,Roeselare,1.4453125,,0.8902439024390244,,"('Bergen', 'H')","('Roeselare', 'H')",7,1,4,6
Charleroi,Genk,1.3746478873239436,4.939130434782609,1.5148247978436657,4.9576271186440675,"('Charleroi', 'H')","('Genk', 'H')",9,7,4,8
Dender,FC Brussels,1.1891891891891893,3.6666666666666665,0.7833333333333333,,"('Dender', 'A')","('FC Brussels', 'H')",2,2,3,4
Mechelen,Gent,1.5642857142857143,5.173076923076923,1.462162162162162,5.237288135593221,"('Mechelen', 'H')","('Gent', 'A')",6,6,4,4
Mouscron,Waregem,1.669811320754717,4.193548387096774,1.2826855123674912,4.145833333333333,"('Mouscron', 'H')","('Waregem', 'H')",9,6,4,6
St Truiden,Westerlo,1.3624595469255663,4.38135593220339,1.1576923076923078,4.205128205128205,"('St Truiden', 'H')","('Westerlo', 'H')",5,3,4,6
Anderlecht,Germinal,2.3002680965147455,5.508474576271187,1.0153061224489797,,"('Anderlecht', 'H')","('Germinal', 'H')",17,3,3,7
Club Brugge,Cercle Brugge,2.306451612903226,6.5210084033613445,0.986013986013986,3.9320388349514563,"('Club Brugge', 'H')","('Cercle Brugge', 'H')",21,3,2,14
Cercle Brugge,Lokeren,1.408450704225352,4.872549019607843,1.2269503546099292,3.4,"('Cercle Brugge', 'H')","('Lokeren', 'H')",6,5,9,11
FC Brussels,Mouscron,1.1355932203389831,,1.1132075471698113,3.819672131147541,"('FC Brussels', 'A')","('Mouscron', 'H')",3,2,4,10
Genk,Dender,1.946236559139785,5.823529411764706,1.2162162162162162,5.333333333333333,"('Genk', 'H')","('Dender', 'H')",8,2,5,4
Germinal,St Truiden,1.6770833333333333,,1.0224358974358974,3.73109243697479,"('Germinal', 'H')","('St Truiden', 'H')",10,3,5,11
Roeselare,Mechelen,1.451219512195122,,1.1464285714285714,4.108910891089109,"('Roeselare', 'H')","('Mechelen', 'H')",4,5,4,6
Waregem,Charleroi,1.6418439716312057,4.568421052631579,1.1497175141242937,4.461538461538462,"('Waregem', 'H')","('Charleroi', 'H')",9,4,5,9
Westerlo,Bergen,1.4980988593155893,4.75,0.937984496124031,,"('Westerlo', 'H')","('Bergen', 'H')",5,3,7,9
Gent,Club Brugge,1.8629032258064515,5.890756302521009,1.6978609625668448,5.38135593220339,"('Gent', 'H')","('Club Brugge', 'A')",12,7,4,4
Standard,Anderlecht,1.814516129032258,5.102564102564102,1.628032345013477,4.3418803418803416,"('Standard', 'H')","('Anderlecht', 'A')",12,12,4,5
Lokeren,Gent,1.332167832167832,4.233333333333333,1.462162162162162,5.237288135593221,"('Lokeren', 'H')","('Gent', 'A')",7,6,5,4
Anderlecht,St Truiden,2.3002680965147455,5.508474576271187,1.0224358974358974,3.73109243697479,"('Anderlecht', 'H')","('St Truiden', 'H')",17,3,3,11
Bergen,Germinal,1.4453125,,1.0153061224489797,,"('Bergen', 'H')","('Germinal', 'H')",7,3,4,7
Dender,Waregem,1.1891891891891893,3.6666666666666665,1.2826855123674912,4.145833333333333,"('Dender', 'A')","('Waregem', 'H')",2,6,3,6
Genk,FC Brussels,1.946236559139785,5.823529411764706,0.7833333333333333,,"('Genk', 'H')","('FC Brussels', 'H')",8,2,5,4
Mechelen,Westerlo,1.5642857142857143,5.173076923076923,1.1576923076923078,4.205128205128205,"('Mechelen', 'H')","('Westerlo', 'H')",6,3,4,6
Mouscron,Cercle Brugge,1.669811320754717,4.193548387096774,0.986013986013986,3.9320388349514563,"('Mouscron', 'H')","('Cercle Brugge', 'H')",9,3,4,14
Charleroi,Standard,1.3746478873239436,4.939130434782609,1.4112903225806452,4.1525423728813555,"('Charleroi', 'H')","('Standard', 'A')",9,6,4,5
Club Brugge,Roeselare,2.306451612903226,6.5210084033613445,0.8902439024390244,,"('Club Brugge', 'H')","('Roeselare', 'H')",21,1,2,6
Waregem,Genk,1.6418439716312057,4.568421052631579,1.5148247978436657,4.9576271186440675,"('Waregem', 'H')","('Genk', 'H')",9,7,5,8
Anderlecht,Club Brugge,2.3002680965147455,5.508474576271187,1.6978609625668448,5.38135593220339,"('Anderlecht', 'H')","('Club Brugge', 'A')",17,7,3,4
Cercle Brugge,FC Brussels,1.408450704225352,4.872549019607843,0.7833333333333333,,"('Cercle Brugge', 'H')","('FC Brussels', 'H')",6,2,9,4
Gent,Charleroi,1.8629032258064515,5.890756302521009,1.1497175141242937,4.461538461538462,"('Gent', 'H')","('Charleroi', 'H')",12,4,4,9
Germinal,Mechelen,1.6770833333333333,,1.1464285714285714,4.108910891089109,"('Germinal', 'H')","('Mechelen', 'H')",10,5,5,6
Roeselare,Mouscron,1.451219512195122,,1.1132075471698113,3.819672131147541,"('Roeselare', 'H')","('Mouscron', 'H')",4,2,4,10
St Truiden,Bergen,1.3624595469255663,4.38135593220339,0.937984496124031,,"('St Truiden', 'H')","('Bergen', 'H')",5,3,4,9
Standard,Dender,1.814516129032258,5.102564102564102,1.2162162162162162,5.333333333333333,"('Standard', 'H')","('Dender', 'H')",12,2,4,4
Westerlo,Lokeren,1.4980988593155893,4.75,1.2269503546099292,3.4,"('Westerlo', 'H')","('Lokeren', 'H')",5,5,7,11
FC Brussels,Waregem,1.1355932203389831,,1.2826855123674912,4.145833333333333,"('FC Brussels', 'A')","('Waregem', 'H')",3,6,4,6
Bergen,Anderlecht,1.4453125,,1.628032345013477,4.3418803418803416,"('Bergen', 'H')","('Anderlecht', 'A')",7,12,4,5
Charleroi,Cercle Brugge,1.3746478873239436,4.939130434782609,0.986013986013986,3.9320388349514563,"('Charleroi', 'H')","('Cercle Brugge', 'H')",9,3,4,14
Club Brugge,Westerlo,2.306451612903226,6.5210084033613445,1.1576923076923078,4.205128205128205,"('Club Brugge', 'H')","('Westerlo', 'H')",21,3,2,6
Dender,Gent,1.1891891891891893,3.6666666666666665,1.462162162162162,5.237288135593221,"('Dender', 'A')","('Gent', 'A')",2,6,3,4
Genk,Standard,1.946236559139785,5.823529411764706,1.4112903225806452,4.1525423728813555,"('Genk', 'H')","('Standard', 'A')",8,6,5,5
Lokeren,Roeselare,1.332167832167832,4.233333333333333,0.8902439024390244,,"('Lokeren', 'H')","('Roeselare', 'H')",7,1,5,6
Mechelen,St Truiden,1.5642857142857143,5.173076923076923,1.0224358974358974,3.73109243697479,"('Mechelen', 'H')","('St Truiden', 'H')",6,3,4,11
Mouscron,Germinal,1.669811320754717,4.193548387096774,1.0153061224489797,,"('Mouscron', 'H')","('Germinal', 'H')",9,3,4,7
Standard,Genk,1.814516129032258,5.102564102564102,1.5148247978436657,4.9576271186440675,"('Standard', 'H')","('Genk', 'H')",12,7,4,8
Oud-Heverlee Leuven,Waregem,1.544776119402985,4.712328767123288,1.2826855123674912,4.145833333333333,"('Oud-Heverlee Leuven', 'H')","('Waregem', 'H')",4,6,3,6
Kortrijk,Seraing,1.466403162055336,4.7094017094017095,1.0,2.4411764705882355,"('Kortrijk', 'H')","('Seraing', 'H')",5,2,7,7
Oostende,Charleroi,1.5,4.864583333333333,1.1497175141242937,4.461538461538462,"('Oostende', 'A')","('Charleroi', 'H')",5,4,6,9
Mechelen,Antwerp,1.5642857142857143,5.173076923076923,1.1875,4.319327731092437,"('Mechelen', 'H')","('Antwerp', 'H')",6,6,4,7
Club Brugge,Eupen,2.306451612903226,6.5210084033613445,0.9652777777777778,3.5350877192982457,"('Club Brugge', 'H')","('Eupen', 'H')",21,4,2,7
Anderlecht,St. Gilloise,2.3002680965147455,5.508474576271187,2.1578947368421053,5.5964912280701755,"('Anderlecht', 'H')","('St. Gilloise', 'A')",17,7,3,2
St Truiden,Gent,1.3624595469255663,4.38135593220339,1.462162162162162,5.237288135593221,"('St Truiden', 'H')","('Gent', 'A')",5,6,4,4
Beerschot VA,Cercle Brugge,1.4054054054054055,4.305555555555555,0.986013986013986,3.9320388349514563,"('Beerschot VA', 'A')","('Cercle Brugge', 'H')",5,3,6,14
Genk,Oostende,1.946236559139785,5.823529411764706,0.9939024390243902,4.073684210526316,"('Genk', 'H')","('Oostende', 'H')",8,3,5,13
Charleroi,St Truiden,1.3746478873239436,4.939130434782609,1.0224358974358974,3.73109243697479,"('Charleroi', 'H')","('St Truiden', 'H')",9,3,4,11
Cercle Brugge,Oud-Heverlee Leuven,1.408450704225352,4.872549019607843,1.1940298507462686,4.324324324324325,"('Cercle Brugge', 'H')","('Oud-Heverlee Leuven', 'H')",6,2,9,9
Seraing,Mechelen,0.7058823529411765,3.0,1.1464285714285714,4.108910891089109,"('Seraing', 'A')","('Mechelen', 'H')",1,5,5,6
Eupen,Anderlecht,1.2657342657342658,4.168141592920354,1.628032345013477,4.3418803418803416,"('Eupen', 'A')","('Anderlecht', 'A')",2,12,5,5
St. Gilloise,Club Brugge,1.9649122807017543,5.785714285714286,1.6978609625668448,5.38135593220339,"('St. Gilloise', 'H')","('Club Brugge', 'A')",8,7,2,4
Waregem,Standard,1.6418439716312057,4.568421052631579,1.4112903225806452,4.1525423728813555,"('Waregem', 'H')","('Standard', 'A')",9,6,5,5
Gent,Beerschot VA,1.8629032258064515,5.890756302521009,1.2162162162162162,3.8055555555555554,"('Gent', 'H')","('Beerschot VA', 'H')",12,4,4,13
Antwerp,Kortrijk,1.6761363636363635,5.194915254237288,1.0317460317460319,3.8448275862068964,"('Antwerp', 'H')","('Kortrijk', 'H')",8,3,4,7
Club Brugge,Cercle Brugge,2.306451612903226,6.5210084033613445,0.986013986013986,3.9320388349514563,"('Club Brugge', 'H')","('Cercle Brugge', 'H')",21,3,2,14
Beerschot VA,St. Gilloise,1.4054054054054055,4.305555555555555,2.1578947368421053,5.5964912280701755,"('Beerschot VA', 'A')","('St. Gilloise', 'A')",5,7,6,2
Mechelen,Eupen,1.5642857142857143,5.173076923076923,0.9652777777777778,3.5350877192982457,"('Mechelen', 'H')","('Eupen', 'H')",6,4,4,7
St Truiden,Waregem,1.3624595469255663,4.38135593220339,1.2826855123674912,4.145833333333333,"('St Truiden', 'H')","('Waregem', 'H')",5,6,4,6
Kortrijk,Genk,1.466403162055336,4.7094017094017095,1.5148247978436657,4.9576271186440675,"('Kortrijk', 'H')","('Genk', 'H')",5,7,7,8
Standard,Antwerp,1.814516129032258,5.102564102564102,1.1875,4.319327731092437,"('Standard', 'H')","('Antwerp', 'H')",12,6,4,7
Oud-Heverlee Leuven,Charleroi,1.544776119402985,4.712328767123288,1.1497175141242937,4.461538461538462,"('Oud-Heverlee Leuven', 'H')","('Charleroi', 'H')",4,4,3,9
Anderlecht,Seraing,2.3002680965147455,5.508474576271187,1.0,2.4411764705882355,"('Anderlecht', 'H')","('Seraing', 'H')",17,2,3,7
Oostende,Gent,1.5,4.864583333333333,1.462162162162162,5.237288135593221,"('Oostende', 'A')","('Gent', 'A')",5,6,6,4
Charleroi,Antwerp,1.3746478873239436,4.939130434782609,1.1875,4.319327731092437,"('Charleroi', 'H')","('Antwerp', 'H')",9,6,4,7
St. Gilloise,Kortrijk,1.9649122807017543,5.785714285714286,1.0317460317460319,3.8448275862068964,"('St. Gilloise', 'H')","('Kortrijk', 'H')",8,3,2,7
Eupen,St Truiden,1.2657342657342658,4.168141592920354,1.0224358974358974,3.73109243697479,"('Eupen', 'A')","('St Truiden', 'H')",2,3,5,11
Seraing,Oostende,0.7058823529411765,3.0,0.9939024390243902,4.073684210526316,"('Seraing', 'A')","('Oostende', 'H')",1,3,5,13
Genk,Oud-Heverlee Leuven,1.946236559139785,5.823529411764706,1.1940298507462686,4.324324324324325,"('Genk', 'H')","('Oud-Heverlee Leuven', 'H')",8,2,5,9
Beerschot VA,Standard,1.4054054054054055,4.305555555555555,1.4112903225806452,4.1525423728813555,"('Beerschot VA', 'A')","('Standard', 'A')",5,6,6,5
Gent,Mechelen,1.8629032258064515,5.890756302521009,1.1464285714285714,4.108910891089109,"('Gent', 'H')","('Mechelen', 'H')",12,5,4,6
